,media_id,media_code,media_link,user_id,username,user_full_name,type,created_time,likes_count,img_thumbnail_url,img_highres_url,carousel_ids,carousel_types,carousel_thumbnail_urls,carousel_highres_urls,caption,comments_count,comments,location_id,location_name,location_slug
0,2184635400601271146,B5RYlJ4lPtq,https://www.instagram.com/p/B5RYlJ4lPtq,3965888476,,,image,1574648855,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/c123.0.406.406a/74982528_3278877292154619_8146278899775524353_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=103&oh=3dd169da38bb6ab38e85a8af52ec00c5&oe=5E726C98,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/74982528_3278877292154619_8146278899775524353_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=103&oh=bad3547341f4fbfd2188f28af1a75fb8&oe=5E7B04EB,,,,,'#WhitePlains 
#NewYork 
#LuBeans 
#PokemonGOPostcard
#PokemonGOPostcards
#PokemonGOFriends
#PokemonGO
#PokemonGOApp
#PokemonPostcard
#PokemonPostcards
#Pokemon
#Postcard',0,[],,,
1,2184633643029648798,B5RYLlBJlWe,https://www.instagram.com/p/B5RYLlBJlWe,3796139542,,,video,1574648853,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/75341463_2452465958344433_6946494265401843332_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=105&oh=f9b85e39a663eadcacc3b3f5c4810e1f&oe=5DDDBFE3,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/75341463_2452465958344433_6946494265401843332_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=105&oh=4a597c77ab1d38d6294d13616562a531&oe=5DDE58D9,,,,,'#PainNdStruggle #popsmoke #music #unsignedartist #newyork #viral 🔥💚🔥💚🔥💚🔥
⛽️〽️🤞',0,[],,,
2,2184635369354293754,B5RYksyHfH6,https://www.instagram.com/p/B5RYksyHfH6,25479970808,,,image,1574648852,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/74609567_431928687427200_2717706872631213710_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=100&oh=903cbcedc7e93aa134eae894be1e5da8&oe=5E8B7BDB,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/74609567_431928687427200_2717706872631213710_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=100&oh=afcdd0a7439af66cc3e79e69060ed0a4&oe=5E85913E,,,,,#cool #lol #nyc #paris #red #instafashion #body #Home #insta #newyork #nofilter #vscocam #pink #drawing #TagsForLikes #life #fitness #smile #bestoftheday #cute #f4f #hair #new #swag #Beautiful #instagram #health #Repost#holiday #photography,0,[],,,
3,2184633360190828600,B5RYHdmpHA4,https://www.instagram.com/p/B5RYHdmpHA4,4534284807,,,video,1574648845,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/74792094_692557001151974_8527271247360870660_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=102&oh=83f26f1ae91ed805adb8eb9c5a143b95&oe=5DDDD215,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/74792094_692557001151974_8527271247360870660_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=102&oh=83f26f1ae91ed805adb8eb9c5a143b95&oe=5DDDD215,,,,,'Knicks were down 2 with 0.4 seconds left. The Nets just needed to rundown the clock to win the ballgame. Joe Harris inbound the ball and hit Wayne Ellington on the back. Game over 💀💀
-
#allsportsblog #basketball #nba #brooklyn #nets #newyork #knicks',0,[],,,
4,2184635303654714416,B5RYjvmHeww,https://www.instagram.com/p/B5RYjvmHeww,24870460163,,,image,1574648844,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c1.0.715.715a/s640x640/72875379_148217613186895_3778010628470407748_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=107&oh=214ec2726b14f5d96380ae2059d7e576&oe=5E857B2D,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/72875379_148217613186895_3778010628470407748_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=107&oh=4b0fb2d2f73dfd2256f5df52ed54d031&oe=5E6AA52A,,,,,#nymets #baseball #mets #newyork #newyorkcity #flushingqueens #stadium,0,[],,,
5,2184635301003803608,B5RYjtIHDvY,https://www.instagram.com/p/B5RYjtIHDvY,25479970808,,,image,1574648843,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/72301233_1779184712213528_3268598347924818881_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=108&oh=a950620bd999ee92cb68a9d78ab5b241&oe=5E86B0FF,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/72301233_1779184712213528_3268598347924818881_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=108&oh=1aea273850ebb1abf43689265410e4b8&oe=5E6F0E45,,,,,#cool #lol #nyc #paris #red #instafashion #body #Home #insta #newyork #nofilter #vscocam #pink #drawing #TagsForLikes #life #fitness #smile #bestoftheday #cute #f4f #hair #new #swag #Beautiful #instagram #health #Repost#holiday #photography,0,[],,,
6,2184635290827919209,B5RYjjplI9p,https://www.instagram.com/p/B5RYjjplI9p,13070919476,,,image,1574648842,1,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c0.180.1440.1440a/s640x640/72365139_157733172251211_6746413878907133627_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=103&oh=32f17249a054b68ab327f23bbf1936a7&oe=5E886264,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/72365139_157733172251211_6746413878907133627_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=103&oh=3a904219d10384916e1b89096270ff22&oe=5E7B50F7,,,,,@gq_korea,1,[],,,
7,2184635266073234758,B5RYjMmFg1G,https://www.instagram.com/p/B5RYjMmFg1G,8414286768,,,sidecar,1574648839,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/76799760_188383642211700_5135138723970709110_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=100&oh=30fb055819ffaee3242282c8c439ada1&oe=5E857897,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/76799760_188383642211700_5135138723970709110_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=100&oh=0bc7d2b014e7bc7a265cfe1029b7caa0&oe=5E7B2572,,,,,'I have not been posting since we have been in NY, so this is a pic of us walking over the famous Brooklyn Bridge!!!! The view was amazing!!!!!!!! ❤️❤️ #family #NY #newyork #brooklynbridge',0,[],,,
8,2184635232561392788,B5RYitYn-yU,https://www.instagram.com/p/B5RYitYn-yU,25479970808,,,image,1574648835,1,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/76811884_155069302433750_6374802463289558050_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=102&oh=931d07b3ece4cc7502647e0a6dbef7f5&oe=5E7610C7,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/76811884_155069302433750_6374802463289558050_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=102&oh=69eb02b372065f1147512332a972d523&oe=5E799322,,,,,#cool #lol #nyc #paris #red #instafashion #body #Home #insta #newyork #nofilter #vscocam #pink #drawing #TagsForLikes #life #fitness #smile #bestoftheday #cute #f4f #hair #new #swag #Beautiful #instagram #health #Repost#holiday #photography,0,[],,,
9,2184635234121150211,B5RYiu1l-8D,https://www.instagram.com/p/B5RYiu1l-8D,1705465215,,,image,1574648835,1,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/72327201_960003017688681_3921001010270762286_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=109&oh=a9a3df13e9db7d2d424dc6a00ed91d35&oe=5E8465B9,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/72327201_960003017688681_3921001010270762286_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=109&oh=0f873f84ea2a513a9d7304b1ddc9c190&oe=5E6D9E5C,,,,,#art #artwork #contemporary #fineart #abstract #abstractart #abstractexpressionism #artgallery #saatchi #saatchiart #lecorbusierarchitecture #artcollector #artdealer #exhibition #artfair #artdealers #artcollectors #nycart  #newyork #newyorkcityarts #nyc #paris #london #markrothko #cytombly #contemporaryart #artdaily #lecorbusier #primer_contemporary #artdirect,0,[],,,
10,2184635215439536251,B5RYidcFSB7,https://www.instagram.com/p/B5RYidcFSB7,6144626230,,,image,1574648833,0,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/75467899_569807843833271_5471493903264203692_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=111&oh=5d6f6d5f1b8e555f1a455a2e6b48fcd1&oe=5E7F85F1,https://instagram.fnyc1-1.fna.fbcdn.net/v/t51.2885-15/e35/75467899_569807843833271_5471493903264203692_n.jpg?_nc_ht=instagram.fnyc1-1.fna.fbcdn.net&_nc_cat=111&oh=168d7e4206e209fb1988c24c4c69c299&oe=5E86B114,,,,,'LAVINAPOETICEMPRESS 
#Fashion #Clothing #Shoes #Art #SpokenWordArtist #Style #WrittenWordSpoken #OpenMic #OpenMicNights. #NewYork #NewJersey #Philadelphia #Atlanta #Charlotte #Let''sGo 💋',0,[],,,
